Country,City,Season,PM2.5,PM10,NO2,SO2,CO,O3,AQI_Value,AQI_Category
India,Mumbai,Winter,24.23,40.19,55.37,56.21,5.949,144.93,197.2,Unhealthy
India,Pune,Autumn,5.06,10.55,7.96,52.97,5.217,145.36,124.9,Unhealthy for Sensitive Groups
India,Chennai,Winter,150.21,273.15,1.34,68.06,8.634,114.67,420.6,Hazardous
India,Ahmedabad,Autumn,72.87,132.97,19.89,63.63,4.213,163.09,256.2,Very Unhealthy
India,Chennai,Autumn,156.62,354.0,61.17,51.56,5.506,136.57,441.2,Hazardous
India,Chennai,Spring,,,115.83,54.32,5.409,131.36,353.9,Hazardous
India,Kolkata,Winter,50.44,92.1,30.96,32.93,5.763,110.52,210.5,Very Unhealthy
India,Chennai,Autumn,60.53,98.43,118.04,20.84,8.738,90.43,320.0,Hazardous
India,Chennai,Spring,152.82,327.46,67.99,25.8,3.566,177.06,423.7,Hazardous
India,Chennai,Autumn,12.75,27.66,93.06,64.26,7.976,89.98,208.2,Very Unhealthy
India,Pune,Spring,13.81,28.36,102.33,28.89,4.8,109.17,189.0,Unhealthy
India,Mumbai,Spring,86.29,144.62,90.07,71.96,3.378,188.31,338.0,Hazardous
India,Delhi,Summer,81.88,135.44,152.43,66.91,4.403,115.23,323.1,Hazardous
India,Mumbai,Winter,200.64,372.36,64.3,58.08,0.574,58.2,450.0,Hazardous
India,Mumbai,Winter,83.85,130.4,123.17,20.69,3.245,87.12,284.7,Very Unhealthy
