Country,City,Season,PM2.5,PM10,NO2,SO2,CO,O3,AQI_Value,AQI_Category
Canada,Toronto,Spring,13.75,24.4,13.5,,0.399,24.98,37.1,Good
Canada,Toronto,Autumn,18.6,29.74,19.25,15.28,1.138,16.48,70.1,Moderate
Canada,Vancouver,Winter,32.37,50.49,5.24,10.72,0.986,17.3,77.0,Moderate
Canada,Toronto,Winter,27.56,44.77,7.17,6.38,0.842,12.33,74.4,Moderate
Canada,Toronto,Spring,17.09,40.55,15.97,0.18,0.395,5.35,40.5,Good
Canada,Montreal,Autumn,18.79,28.28,15.68,8.32,0.973,14.08,55.4,Moderate
Canada,Toronto,Winter,25.21,54.96,12.7,6.11,0.291,25.75,62.6,Moderate
Canada,Montreal,Summer,,,3.38,8.74,0.568,8.18,34.2,Good
Canada,Toronto,Autumn,26.66,44.58,15.61,0.18,0.59,21.05,56.8,Moderate
Canada,Toronto,Autumn,12.94,,14.74,8.0,1.131,21.0,36.9,Good
Canada,Montreal,Autumn,21.7,51.69,21.1,3.29,1.084,17.78,70.9,Moderate
Canada,Vancouver,Autumn,31.34,69.61,17.62,3.51,1.277,11.86,88.5,Moderate
Canada,Montreal,Winter,33.03,61.2,2.41,6.07,0.829,23.5,75.0,Moderate
Canada,Montreal,Autumn,19.68,45.37,20.75,9.95,0.629,12.58,62.9,Moderate
Canada,Vancouver,Autumn,3.43,6.21,,9.6,1.245,12.48,21.1,Good
Canada,Montreal,Spring,3.19,7.02,9.35,3.63,0.661,14.01,27.2,Good
Canada,Montreal,Spring,14.39,25.95,19.65,9.67,0.613,32.68,68.7,Moderate
Canada,Toronto,Winter,22.33,43.77,9.0,6.79,0.198,20.58,49.9,Good
Canada,Montreal,Spring,41.02,63.91,29.84,11.64,0.945,24.84,93.9,Moderate
Canada,Montreal,Summer,21.65,34.15,,5.4,1.04,28.76,48.4,Good
Canada,Toronto,Spring,19.04,38.06,11.39,9.38,0.223,12.61,67.5,Moderate
Canada,Vancouver,Summer,14.7,31.64,26.09,1.47,0.758,14.0,57.1,Moderate
Canada,Vancouver,Spring,31.98,58.04,15.25,3.16,1.045,28.53,87.0,Moderate
Canada,Vancouver,Winter,44.99,108.65,21.5,6.96,0.663,16.21,127.0,Unhealthy for Sensitive Groups
Canada,Montreal,Winter,19.89,40.6,29.27,8.98,0.33,17.22,73.7,Moderate
Canada,Toronto,Autumn,8.34,18.32,29.85,6.93,1.127,16.13,75.2,Moderate
Canada,Toronto,Spring,6.12,10.18,16.21,11.37,0.322,16.66,28.8,Good
Canada,Toronto,Winter,20.41,47.28,11.67,0.92,1.013,26.24,45.4,Good
Canada,Toronto,Spring,6.76,10.67,16.95,3.04,0.78,22.06,44.2,Good
Canada,Toronto,Winter,23.11,35.79,,0.69,0.038,22.64,77.7,Moderate
Canada,Toronto,Autumn,22.06,54.98,24.16,,1.248,17.84,87.2,Moderate
Canada,Toronto,Summer,4.72,10.79,26.0,4.9,1.289,33.37,40.5,Good
Canada,Montreal,Spring,19.17,44.44,9.89,9.38,0.632,26.33,51.1,Moderate
Canada,Vancouver,Spring,15.07,31.82,20.85,6.1,0.88,15.11,55.1,Moderate
Canada,Montreal,Winter,27.71,66.55,,9.27,0.617,27.61,84.0,Moderate
Canada,Vancouver,Autumn,1.14,2.04,20.34,8.01,0.195,13.95,23.1,Good
