Country,City,Season,PM2.5,PM10,NO2,SO2,CO,O3,AQI_Value,AQI_Category
Pakistan,Rawalpindi,Autumn,37.79,79.31,96.61,22.3,3.152,103.94,205.0,Very Unhealthy
Pakistan,Karachi,Summer,96.58,180.15,146.98,73.92,1.703,155.73,328.8,Hazardous
Pakistan,Islamabad,Winter,84.96,195.55,37.29,,3.712,64.77,248.1,Very Unhealthy
Pakistan,Lahore,Autumn,75.49,178.61,95.83,21.75,3.539,147.2,304.3,Hazardous
Pakistan,Lahore,Spring,93.28,207.27,124.08,33.98,6.189,104.34,348.1,Hazardous
Pakistan,Lahore,Summer,89.19,191.09,32.79,21.44,2.535,100.95,245.1,Very Unhealthy
Pakistan,Islamabad,Winter,81.1,176.17,123.76,47.02,5.224,150.33,329.4,Hazardous
Pakistan,Karachi,Autumn,151.66,357.09,12.03,22.26,4.6,113.38,363.7,Hazardous
Pakistan,Lahore,Spring,39.69,69.82,61.77,21.52,6.261,112.72,227.9,Very Unhealthy
Pakistan,Karachi,Summer,6.93,13.89,104.29,33.3,9.583,110.67,223.0,Very Unhealthy
Pakistan,Islamabad,Spring,110.22,,40.51,14.69,3.377,103.6,292.5,Very Unhealthy
Pakistan,Rawalpindi,Autumn,37.15,86.87,160.14,38.74,1.168,149.43,248.0,Very Unhealthy
Pakistan,Lahore,Winter,123.63,308.87,61.51,25.29,0.395,127.82,304.5,Hazardous
Pakistan,Rawalpindi,Summer,156.04,387.63,56.23,17.46,4.047,93.03,399.8,Hazardous
Pakistan,Islamabad,Spring,68.18,162.71,66.22,42.16,3.196,83.23,234.5,Very Unhealthy
Pakistan,Rawalpindi,Summer,107.48,265.26,,17.55,6.922,13.75,304.6,Hazardous
Pakistan,Karachi,Autumn,42.53,,47.17,31.34,1.457,112.35,157.5,Unhealthy
Pakistan,Karachi,Autumn,59.63,148.07,71.06,29.52,5.201,104.31,232.1,Very Unhealthy
Pakistan,Rawalpindi,Spring,24.83,48.37,75.09,25.41,6.396,77.59,193.0,Unhealthy
Pakistan,Rawalpindi,Spring,170.6,363.46,25.82,36.6,4.651,32.68,374.8,Hazardous
Pakistan,Rawalpindi,Winter,103.62,235.29,128.54,52.91,2.101,61.98,319.3,Hazardous
Pakistan,Karachi,Winter,44.77,77.57,54.0,7.51,5.734,87.78,214.5,Very Unhealthy
Pakistan,Islamabad,Winter,59.59,140.37,106.45,5.8,5.019,106.31,261.9,Very Unhealthy
Pakistan,Lahore,Spring,142.04,311.65,82.08,45.5,1.917,15.11,336.0,Hazardous
Pakistan,Karachi,Spring,113.69,200.44,95.04,23.45,2.437,96.41,311.5,Hazardous
Pakistan,Lahore,Winter,83.68,200.4,63.06,73.71,3.35,59.75,247.8,Very Unhealthy
Pakistan,Rawalpindi,Winter,71.98,133.07,108.89,37.74,4.821,71.13,288.0,Very Unhealthy
Pakistan,Karachi,Autumn,134.2,,43.13,23.31,0.995,154.93,343.5,Hazardous
