Country,City,Season,PM2.5,PM10,NO2,SO2,CO,O3,AQI_Value,AQI_Category
Australia,Melbourne,Autumn,30.01,72.11,26.29,3.2,0.496,32.03,97.1,Moderate
Australia,Melbourne,Summer,17.44,28.62,,1.22,0.479,24.01,47.2,Good
Australia,Melbourne,Winter,2.92,5.17,11.6,1.36,0.713,12.62,32.5,Good
Australia,Melbourne,Autumn,20.21,38.83,13.33,14.75,0.583,21.32,44.1,Good
Australia,Brisbane,Summer,7.96,15.5,27.51,3.56,0.876,23.46,42.7,Good
Australia,Brisbane,Summer,25.47,63.65,5.88,,0.746,23.17,67.3,Moderate
Australia,Sydney,Spring,20.38,36.44,18.89,9.34,0.46,13.81,67.5,Moderate
Australia,Brisbane,Autumn,6.87,10.96,,1.67,0.713,30.4,38.3,Good
Australia,Melbourne,Autumn,2.37,5.23,13.8,5.32,0.662,11.08,18.0,Good
Australia,Sydney,Summer,,103.62,9.84,1.68,0.353,27.13,108.9,Unhealthy for Sensitive Groups
Australia,Brisbane,Summer,19.25,45.71,5.94,9.08,0.407,17.92,59.9,Moderate
Australia,Brisbane,Autumn,13.32,29.26,13.19,8.56,0.722,18.14,49.6,Good
Australia,Brisbane,Winter,16.29,36.54,13.18,7.71,0.506,20.57,45.2,Good
Australia,Sydney,Autumn,7.22,14.32,2.19,1.58,0.145,14.5,19.2,Good
Australia,Brisbane,Spring,15.9,34.6,1.6,8.56,0.084,8.69,35.8,Good
Australia,Brisbane,Winter,17.35,29.71,11.51,2.34,0.769,20.47,67.3,Moderate
Australia,Sydney,Summer,12.42,29.8,17.35,7.73,0.812,23.46,49.2,Good
Australia,Melbourne,Autumn,18.07,40.54,23.33,6.68,0.705,10.04,57.3,Moderate
Australia,Sydney,Autumn,,41.6,20.77,2.13,0.232,9.51,56.4,Moderate
Australia,Sydney,Autumn,,60.18,20.48,,0.921,25.36,77.7,Moderate
Australia,Melbourne,Spring,10.2,22.64,18.36,4.43,0.252,20.36,51.1,Moderate
Australia,Melbourne,Summer,0.39,0.8,19.88,10.9,0.046,13.13,34.4,Good
Australia,Melbourne,Spring,22.67,44.03,7.97,12.34,0.349,16.54,64.1,Moderate
Australia,Brisbane,Winter,8.85,14.85,18.84,4.53,1.191,14.62,44.4,Good
Australia,Brisbane,Summer,19.04,,,0.71,0.946,29.74,81.1,Moderate
Australia,Sydney,Autumn,0.76,1.89,24.17,5.91,1.158,20.8,40.6,Good
Australia,Sydney,Summer,,27.19,15.26,2.88,0.332,15.06,39.8,Good
Australia,Brisbane,Autumn,27.51,54.52,15.32,5.01,0.96,11.73,73.6,Moderate
Australia,Brisbane,Winter,28.71,61.68,8.55,3.84,1.043,18.43,63.2,Moderate
Australia,Melbourne,Summer,34.42,53.32,18.93,16.13,0.73,32.22,79.7,Moderate
Australia,Melbourne,Spring,9.56,15.75,11.16,2.57,1.029,23.44,50.0,Good
Australia,Brisbane,Winter,,19.29,20.21,0.14,0.737,17.94,45.4,Good
Australia,Sydney,Spring,16.2,37.85,7.27,16.94,0.655,22.1,52.1,Moderate
Australia,Sydney,Autumn,33.99,72.61,13.03,7.94,0.527,19.61,79.0,Moderate
Australia,Melbourne,Summer,17.08,34.54,8.66,4.43,0.861,10.59,50.4,Moderate
Australia,Brisbane,Winter,9.06,17.76,11.27,3.07,0.345,37.65,45.3,Good
Australia,Melbourne,Summer,30.64,62.12,9.91,0.42,0.655,16.19,72.1,Moderate
Australia,Sydney,Winter,27.83,62.24,5.27,5.16,0.896,22.86,66.7,Moderate
Australia,Melbourne,Autumn,7.98,18.86,8.08,3.03,0.686,22.61,31.4,Good
Australia,Brisbane,Autumn,1.27,2.51,8.91,12.13,0.577,18.82,20.9,Good
Australia,Melbourne,Spring,14.24,25.96,19.09,6.04,0.234,27.89,77.0,Moderate
Australia,Melbourne,Autumn,2.38,,23.22,10.53,0.654,17.61,45.5,Good
Australia,Sydney,Spring,17.56,43.6,16.07,1.66,0.595,14.11,42.0,Good
Australia,Brisbane,Summer,36.85,82.72,,,0.672,15.87,85.8,Moderate
Australia,Melbourne,Winter,24.38,43.14,20.16,,0.09,7.18,55.5,Moderate
Australia,Melbourne,Spring,9.76,19.71,10.63,4.55,0.404,27.73,47.3,Good
Australia,Brisbane,Autumn,14.23,25.37,,0.72,1.046,16.98,45.7,Good
Australia,Melbourne,Autumn,16.02,24.43,6.73,8.09,0.523,22.16,64.2,Moderate
Australia,Sydney,Autumn,25.53,41.26,18.09,1.7,0.953,22.32,67.6,Moderate
Australia,Sydney,Autumn,22.46,,3.79,1.63,0.469,9.91,58.1,Moderate
Australia,Sydney,Winter,24.71,53.21,20.3,7.43,1.676,22.9,90.8,Moderate
Australia,Sydney,Autumn,16.7,38.01,31.77,0.69,0.753,28.0,59.6,Moderate
Australia,Melbourne,Autumn,8.63,20.14,21.46,6.93,1.841,26.04,64.4,Moderate
